satisfaction_level;last_evaluation;number_project;average_monthly_hours;tenure;work_accident;promotion_last_5years;salary;department;left;workload_segment;high_performer_unsatisfied;critical_tenure;overdue_promotion;risk_score;leaving_probability;attrition_risk;risk_reasons
0,99;0,9;4;164;3;0;0;high;product_mng;0;Balanced;0;1;0;1;0,007633708688119649;Low Risk;Critical Tenure (Year 3-5)
0,61;0,68;3;193;2;0;0;medium;marketing;0;Balanced;0;0;0;0;0,007631962240262452;Low Risk;No clear risk factor
0,8;0,51;4;141;3;1;0;medium;sales;0;Underutilized;0;1;0;2;0,007621426752495302;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,75;0,63;4;261;3;1;0;low;marketing;0;Overworked;0;1;0;3;0,007616971981710106;Low Risk;Critical Tenure (Year 3-5) | Overworked | Low Salary
0,58;0,72;3;113;3;1;0;medium;management;0;Underutilized;0;1;0;2;0,0076168409779252275;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,96;0,64;3;166;2;0;0;medium;accounting;0;Balanced;0;0;0;0;0,007611423505150031;Low Risk;No clear risk factor
0,93;0,94;4;156;3;1;0;low;marketing;0;Balanced;0;1;0;2;0,0075904070492989785;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,82;0,59;3;178;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,00759010591540988;Low Risk;No clear risk factor
0,71;0,74;3;202;2;0;0;medium;RandD;0;Balanced;0;0;0;0;0,007584579397744057;Low Risk;No clear risk factor
0,72;0,7;3;163;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,007579057979340069;Low Risk;Critical Tenure (Year 3-5)
0,95;0,73;3;243;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,007578566648445001;Low Risk;Critical Tenure (Year 3-5)
0,57;0,56;3;241;3;0;0;high;technical;0;Balanced;0;1;0;1;0,007572396236017979;Low Risk;Critical Tenure (Year 3-5)
0,65;0,74;4;228;2;1;0;medium;IT;0;Balanced;0;0;0;0;0,007568193627835823;Low Risk;No clear risk factor
0,69;0,55;3;188;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,007561903265285235;Low Risk;Critical Tenure (Year 3-5)
0,63;0,5;4;235;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,007555955303763273;Low Risk;Critical Tenure (Year 3-5)
0,9;0,56;3;151;3;0;0;medium;sales;0;Underutilized;0;1;0;2;0,007550637489485816;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,58;0,56;3;151;2;0;0;low;product_mng;0;Underutilized;0;0;0;2;0,0075483877218073545;Low Risk;Underutilized | Low Salary
0,72;0,8;3;213;3;0;0;high;technical;0;Balanced;0;1;0;1;0,00754048562202328;Low Risk;Critical Tenure (Year 3-5)
0,52;0,58;3;203;2;0;0;medium;RandD;0;Balanced;0;0;0;0;0,007534930089720147;Low Risk;No clear risk factor
0,88;0,66;4;133;2;0;0;medium;RandD;0;Underutilized;0;0;0;1;0,007532090163661565;Low Risk;Underutilized
0,67;0,73;3;203;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007532030499469358;Low Risk;Low Salary
0,9;0,82;3;203;2;0;0;low;RandD;0;Balanced;0;0;0;1;0,007531871769653831;Low Risk;Low Salary
0,85;0,54;4;174;2;0;0;medium;hr;0;Balanced;0;0;0;0;0,007530737130505472;Low Risk;No clear risk factor
0,77;0,73;5;263;2;0;0;high;accounting;0;Overworked;0;0;0;1;0,007515448272019148;Low Risk;Overworked
0,63;0,96;3;144;2;0;0;medium;technical;0;Underutilized;0;0;0;1;0,00751011136742548;Low Risk;Underutilized
0,93;0,88;5;140;3;0;0;high;RandD;0;Underutilized;0;1;0;2;0,007508904173549543;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,5;0,48;2;106;2;0;0;high;support;0;Underutilized;0;0;0;1;0,00750837552620854;Low Risk;Underutilized | Too Few Projects (<3)
0,48;0,95;3;184;2;0;0;high;RandD;0;Balanced;1;0;0;1;0,007506777964776144;Low Risk;High Performer but Unsatisfied
0,53;0,53;4;257;2;0;0;high;management;0;Overworked;0;0;0;1;0,00750501807148415;Low Risk;Overworked
0,89;0,66;4;235;3;0;0;high;IT;0;Balanced;0;1;0;1;0,0075042155859852;Low Risk;Critical Tenure (Year 3-5)
0,68;0,54;3;251;2;0;0;medium;RandD;0;Overworked;0;0;0;1;0,00750380526407392;Low Risk;Overworked
0,69;0,8;5;263;3;1;0;medium;accounting;0;Overworked;0;1;0;2;0,007502807258737051;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,6;0,62;4;135;2;1;0;medium;sales;0;Underutilized;0;0;0;1;0,00749462361749622;Low Risk;Underutilized
0,57;0,67;3;207;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,007494420290646537;Low Risk;No clear risk factor
0,94;0,69;3;164;2;0;0;low;IT;0;Balanced;0;0;0;1;0,007490440928531941;Low Risk;Low Salary
0,53;0,99;3;188;3;0;0;high;technical;0;Balanced;0;1;0;1;0,007479588018722378;Low Risk;Critical Tenure (Year 3-5)
0,81;0,72;3;232;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,007475284469413958;Low Risk;Critical Tenure (Year 3-5)
0,97;0,62;3;167;3;0;0;low;management;0;Balanced;0;1;0;2;0,007473116874566061;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,64;0,59;3;174;3;1;0;low;accounting;0;Balanced;0;1;0;2;0,007471253447922475;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,94;0,83;2;185;3;1;0;medium;technical;0;Balanced;0;1;0;1;0,007470876014094819;Low Risk;Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,78;0,91;3;166;2;1;0;low;product_mng;0;Balanced;0;0;0;1;0,0074655959198660325;Low Risk;Low Salary
0,9;0,56;3;149;2;0;0;high;sales;0;Underutilized;0;0;0;1;0,007465458808413431;Low Risk;Underutilized
0,69;0,91;3;167;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,007464715406043109;Low Risk;No clear risk factor
0,67;0,55;3;175;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,007460685380013703;Low Risk;No clear risk factor
0,64;0,67;5;198;2;1;0;medium;support;0;Balanced;0;0;0;0;0,007457820747940393;Low Risk;No clear risk factor
0,8;0,55;3;206;2;0;0;low;technical;0;Balanced;0;0;0;1;0,0074462087880492875;Low Risk;Low Salary
0,74;0,51;4;246;3;1;0;medium;marketing;0;Balanced;0;1;0;1;0,007443959423486631;Low Risk;Critical Tenure (Year 3-5)
0,59;0,57;4;261;2;0;0;high;IT;0;Overworked;0;0;0;1;0,007442765725513478;Low Risk;Overworked
0,98;0,78;3;197;2;0;0;low;hr;0;Balanced;0;0;0;1;0,007440464860633158;Low Risk;Low Salary
0,57;0,69;3;154;2;0;0;low;RandD;0;Balanced;0;0;0;1;0,007438433667223502;Low Risk;Low Salary
0,58;0,67;3;156;2;0;0;low;RandD;0;Balanced;0;0;0;1;0,007438433667223502;Low Risk;Low Salary
0,97;0,49;4;213;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,007431860794903817;Low Risk;No clear risk factor
0,72;0,67;4;147;2;0;0;medium;technical;0;Underutilized;0;0;0;1;0,007425813171394488;Low Risk;Underutilized
0,87;0,54;4;162;2;0;0;low;sales;0;Balanced;0;0;0;1;0,007424246795054087;Low Risk;Low Salary
0,57;0,46;3;186;3;1;0;medium;IT;0;Balanced;0;1;0;1;0,0074178545827586016;Low Risk;Critical Tenure (Year 3-5)
0,99;0,65;3;209;2;1;0;low;support;0;Balanced;0;0;0;1;0,007410543250765071;Low Risk;Low Salary
0,61;0,67;4;151;3;0;0;high;IT;0;Underutilized;0;1;0;2;0,007409635902033941;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,76;0,79;3;162;2;1;0;medium;technical;0;Balanced;0;0;0;0;0,007405055671485742;Low Risk;No clear risk factor
0,96;0,75;4;165;3;0;0;high;technical;0;Balanced;0;1;0;1;0,0074015646610072925;Low Risk;Critical Tenure (Year 3-5)
0,68;0,61;5;271;2;0;0;high;IT;0;Overworked;0;0;0;1;0,007394402559242191;Low Risk;Overworked
0,83;0,64;4;210;3;0;0;medium;management;0;Balanced;0;1;0;1;0,007392399842667597;Low Risk;Critical Tenure (Year 3-5)
0,5;0,5;4;184;3;0;0;high;support;0;Balanced;0;1;0;1;0,007390146680516635;Low Risk;Critical Tenure (Year 3-5)
0,82;0,65;4;148;3;0;0;high;sales;0;Underutilized;0;1;0;2;0,007388566615904963;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,74;0,63;4;238;2;0;0;low;technical;0;Balanced;0;0;0;1;0,0073869363729358005;Low Risk;Low Salary
0,72;0,54;4;219;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,007386855401121126;Low Risk;No clear risk factor
0,94;0,77;5;210;3;0;0;high;product_mng;0;Balanced;0;1;0;1;0,007385648115924205;Low Risk;Critical Tenure (Year 3-5)
0,56;0,56;4;195;2;0;0;medium;hr;0;Balanced;0;0;0;0;0,0073846783843475716;Low Risk;No clear risk factor
0,98;0,76;3;224;2;0;0;medium;product_mng;0;Balanced;0;0;0;0;0,007378292289080468;Low Risk;No clear risk factor
0,73;0,69;3;175;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,007373809789434769;Low Risk;No clear risk factor
0,78;0,49;3;194;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,007370241375215739;Low Risk;Critical Tenure (Year 3-5)
0,85;0,55;4;260;2;1;0;low;sales;0;Overworked;0;0;0;2;0,007369151343320078;Low Risk;Overworked | Low Salary
0,91;0,77;4;167;3;1;0;medium;IT;0;Balanced;0;1;0;1;0,00736596673688157;Low Risk;Critical Tenure (Year 3-5)
0,85;0,53;4;181;2;0;0;low;accounting;0;Balanced;0;0;0;1;0,007363186206293372;Low Risk;Low Salary
0,88;0,6;4;162;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007358465834924851;Low Risk;Low Salary
0,58;0,73;3;165;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,007338042058773246;Low Risk;No clear risk factor
0,65;0,79;3;201;3;1;0;high;sales;0;Balanced;0;1;0;1;0,007329852412541296;Low Risk;Critical Tenure (Year 3-5)
0,62;0,53;4;147;2;0;0;low;hr;0;Underutilized;0;0;0;2;0,0073286201500153605;Low Risk;Underutilized | Low Salary
0,76;0,5;3;196;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,007324893655187831;Low Risk;Critical Tenure (Year 3-5)
0,62;0,63;3;230;2;0;0;medium;management;0;Balanced;0;0;0;0;0,007324801796847215;Low Risk;No clear risk factor
0,63;0,78;3;153;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,007311646246477096;Low Risk;Critical Tenure (Year 3-5)
0,78;0,79;5;233;3;1;0;high;RandD;0;Balanced;0;1;0;1;0,007301721421939456;Low Risk;Critical Tenure (Year 3-5)
0,91;0,77;4;239;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,007285073894876473;Low Risk;No clear risk factor
0,58;0,61;2;191;3;1;0;low;management;0;Balanced;0;1;0;2;0,007277968156397792;Low Risk;Critical Tenure (Year 3-5) | Too Few Projects (<3) | Low Salary
0,64;0,94;3;150;2;0;0;medium;technical;0;Underutilized;0;0;0;1;0,007275901598907524;Low Risk;Underutilized
0,75;0,55;2;188;3;0;0;high;accounting;0;Balanced;0;1;0;1;0,007274073556166247;Low Risk;Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,62;0,58;3;192;2;0;0;low;IT;0;Balanced;0;0;0;1;0,007273682810183617;Low Risk;Low Salary
0,74;0,7;4;167;3;1;0;low;technical;0;Balanced;0;1;0;2;0,007271593795362587;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,82;0,53;4;162;3;1;0;low;technical;0;Balanced;0;1;0;2;0,007270554912164253;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,72;0,49;3;203;3;0;1;medium;RandD;0;Balanced;0;1;0;1;0,00727021297518846;Low Risk;Critical Tenure (Year 3-5)
0,84;0,65;4;264;2;0;0;medium;hr;0;Overworked;0;0;0;1;0,007269442998483601;Low Risk;Overworked
0,62;0,72;3;149;3;1;0;medium;marketing;0;Underutilized;0;1;0;2;0,007262609451744337;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,77;0,56;3;236;3;1;0;medium;accounting;0;Balanced;0;1;0;1;0,007262362608665841;Low Risk;Critical Tenure (Year 3-5)
0,21;0,43;5;175;2;1;0;high;sales;0;Balanced;0;0;0;0;0,007254802369542465;Low Risk;Low Satisfaction
0,58;0,91;3;124;2;0;0;medium;technical;0;Underutilized;0;0;0;1;0,007235484588282394;Low Risk;Underutilized
0,88;0,67;5;141;2;0;0;medium;product_mng;0;Underutilized;0;0;0;1;0,007224695967919082;Low Risk;Underutilized
0,73;0,98;3;227;2;1;0;high;hr;0;Balanced;0;0;0;0;0,00722167969260156;Low Risk;No clear risk factor
0,98;0,5;4;264;3;0;0;high;technical;0;Overworked;0;1;0;2;0,00720262518483339;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,91;0,66;4;139;3;0;0;high;technical;0;Underutilized;0;1;0;2;0,007199889495642787;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,94;0,57;4;251;2;1;0;medium;sales;0;Overworked;0;0;0;1;0,007194770498434352;Low Risk;Overworked
0,61;0,7;4;175;3;1;0;medium;IT;0;Balanced;0;1;0;1;0,007194116119218773;Low Risk;Critical Tenure (Year 3-5)
0,69;0,66;3;206;2;0;0;low;IT;0;Balanced;0;0;0;1;0,007192326304957958;Low Risk;Low Salary
0,9;0,63;4;134;3;1;0;medium;sales;0;Underutilized;0;1;0;2;0,007186508716062218;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,61;0,74;5;185;2;1;0;medium;technical;0;Balanced;0;0;0;0;0,007174006973071977;Low Risk;No clear risk factor
0,62;0,71;3;177;3;1;0;low;IT;0;Balanced;0;1;0;2;0,00716445134821522;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,76;0,73;3;158;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007159934337711085;Low Risk;Low Salary
0,94;0,8;5;245;3;1;0;medium;product_mng;0;Balanced;0;1;0;1;0,007159284027647333;Low Risk;Critical Tenure (Year 3-5)
0,79;0,49;4;163;3;0;0;high;sales;0;Balanced;0;1;0;1;0,007156236610963377;Low Risk;Critical Tenure (Year 3-5)
0,59;0,73;3;195;2;0;0;medium;RandD;0;Balanced;0;0;0;0;0,007152195789056837;Low Risk;No clear risk factor
0,99;0,54;3;199;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,0071464272628708955;Low Risk;No clear risk factor
0,73;0,65;3;145;2;0;0;low;accounting;0;Underutilized;0;0;0;2;0,007144316184664788;Low Risk;Underutilized | Low Salary
0,95;0,61;3;164;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,007130496587766307;Low Risk;Critical Tenure (Year 3-5)
0,76;0,73;3;192;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007127273401520034;Low Risk;Low Salary
0,92;0,77;4;185;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,007126032811394988;Low Risk;Critical Tenure (Year 3-5)
0,61;0,51;3;207;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,0071120800696450074;Low Risk;Critical Tenure (Year 3-5)
0,88;0,75;5;152;3;0;0;high;hr;0;Balanced;0;1;0;1;0,007107045751343885;Low Risk;Critical Tenure (Year 3-5)
0,94;0,8;4;266;3;1;0;medium;support;0;Overworked;0;1;0;2;0,007090247600069788;Low Risk;Critical Tenure (Year 3-5) | Overworked
1,0;0,98;3;177;2;0;0;low;management;0;Balanced;0;0;0;1;0,007084340526660235;Low Risk;Low Salary
0,95;0,7;4;267;3;1;0;low;technical;0;Overworked;0;1;0;3;0,007083827381444616;Low Risk;Critical Tenure (Year 3-5) | Overworked | Low Salary
0,73;0,57;3;146;2;0;0;low;product_mng;0;Underutilized;0;0;0;2;0,007082035477007095;Low Risk;Underutilized | Low Salary
0,51;0,57;3;162;3;1;0;medium;RandD;0;Balanced;0;1;0;1;0,007072507240557191;Low Risk;Critical Tenure (Year 3-5)
0,79;0,6;4;161;3;0;0;high;technical;0;Balanced;0;1;0;1;0,00706999791742127;Low Risk;Critical Tenure (Year 3-5)
0,86;0,62;4;186;3;0;0;low;product_mng;0;Balanced;0;1;0;2;0,007064966730145338;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,65;0,52;4;266;3;1;0;medium;IT;0;Overworked;0;1;0;2;0,00705750071986497;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,64;0,71;3;181;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007049013370550366;Low Risk;Low Salary
0,85;0,5;4;159;2;0;1;medium;technical;0;Balanced;0;0;0;0;0,007044254752697326;Low Risk;No clear risk factor
0,65;0,6;3;148;2;0;0;low;technical;0;Underutilized;0;0;0;2;0,00704423392649774;Low Risk;Underutilized | Low Salary
0,5;0,64;3;249;2;1;0;low;technical;0;Balanced;0;0;0;1;0,007038036998478976;Low Risk;Low Salary
0,8;0,6;3;212;3;0;0;high;sales;0;Balanced;0;1;0;1;0,0070336697029139824;Low Risk;Critical Tenure (Year 3-5)
0,79;0,67;3;264;2;0;0;medium;RandD;0;Overworked;0;0;0;1;0,007031061675037334;Low Risk;Overworked
0,78;0,53;4;177;2;0;0;low;accounting;0;Balanced;0;0;0;1;0,007027911312385237;Low Risk;Low Salary
0,78;0,66;4;214;2;0;0;low;technical;0;Balanced;0;0;0;1;0,0070255256379852925;Low Risk;Low Salary
0,76;0,6;3;140;2;0;0;low;RandD;0;Underutilized;0;0;0;2;0,007019787301616196;Low Risk;Underutilized | Low Salary
0,69;0,86;4;214;2;0;0;high;support;0;Balanced;0;0;0;0;0,007018814347363508;Low Risk;No clear risk factor
0,94;0,8;4;228;2;0;0;low;RandD;0;Balanced;0;0;0;1;0,0070176440874269;Low Risk;Low Salary
0,59;0,67;3;180;2;0;0;low;technical;0;Balanced;0;0;0;1;0,007013653052258322;Low Risk;Low Salary
0,59;0,69;4;207;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,006996112938651123;Low Risk;No clear risk factor
0,92;0,67;4;241;3;0;0;high;technical;0;Balanced;0;1;0;1;0,006995242957147593;Low Risk;Critical Tenure (Year 3-5)
0,83;0,78;3;165;3;1;0;medium;sales;0;Balanced;0;1;0;1;0,006995165196763727;Low Risk;Critical Tenure (Year 3-5)
0,74;0,68;3;206;2;1;0;medium;support;0;Balanced;0;0;0;0;0,006991279601935266;Low Risk;No clear risk factor
0,82;0,53;3;147;3;1;0;low;technical;0;Underutilized;0;1;0;3;0,006988794026673604;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,7;0,73;3;194;2;0;0;low;RandD;0;Balanced;0;0;0;1;0,00697839172729514;Low Risk;Low Salary
0,64;0,93;5;198;2;0;0;high;technical;0;Balanced;0;0;0;0;0,006968123059484344;Low Risk;No clear risk factor
0,62;0,64;4;185;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,006963841846309826;Low Risk;No clear risk factor
0,63;0,61;3;205;2;0;0;medium;marketing;0;Balanced;0;0;0;0;0,006947086405535281;Low Risk;No clear risk factor
0,59;0,82;3;162;2;0;0;high;IT;0;Balanced;0;0;0;0;0,006941345212224861;Low Risk;No clear risk factor
0,66;0,67;3;199;2;0;0;low;technical;0;Balanced;0;0;0;1;0,006937022398637096;Low Risk;Low Salary
0,81;0,68;3;236;2;0;0;medium;product_mng;0;Balanced;0;0;0;0;0,0069181454712338745;Low Risk;No clear risk factor
0,68;0,66;3;238;2;0;0;medium;management;0;Balanced;0;0;0;0;0,00691615659043185;Low Risk;No clear risk factor
0,8;0,68;4;199;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,006916081726084928;Low Risk;No clear risk factor
0,65;0,57;3;168;2;0;0;high;sales;0;Balanced;0;0;0;0;0,006909280506010977;Low Risk;No clear risk factor
0,6;0,54;3;185;2;0;0;low;technical;0;Balanced;0;0;0;1;0,006897840645267482;Low Risk;Low Salary
0,89;0,53;4;208;3;0;0;high;sales;0;Balanced;0;1;0;1;0,00689765892077441;Low Risk;Critical Tenure (Year 3-5)
0,83;0,71;4;196;2;0;0;medium;RandD;0;Balanced;0;0;0;0;0,006894804378558288;Low Risk;No clear risk factor
0,75;0,68;4;220;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,006891129810781058;Low Risk;No clear risk factor
0,93;0,55;3;134;3;1;0;low;product_mng;0;Underutilized;0;1;0;3;0,006890644781478038;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,89;0,66;4;176;3;0;0;high;sales;0;Balanced;0;1;0;1;0,006884009825675266;Low Risk;Critical Tenure (Year 3-5)
0,82;0,63;4;199;2;0;0;low;marketing;0;Balanced;0;0;0;1;0,006882948408620708;Low Risk;Low Salary
0,5;0,63;3;172;2;0;0;medium;RandD;0;Balanced;0;0;0;0;0,006880905648294518;Low Risk;No clear risk factor
0,9;0,69;4;274;2;0;0;medium;technical;0;Overworked;0;0;0;1;0,006878954762867828;Low Risk;Overworked
0,71;0,8;3;182;2;1;0;low;technical;0;Balanced;0;0;0;1;0,00686186438233928;Low Risk;Low Salary
0,65;0,63;4;199;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,006860859684343715;Low Risk;No clear risk factor
0,64;0,57;5;149;3;1;0;medium;product_mng;0;Underutilized;0;1;0;2;0,006857320459889475;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,56;0,45;3;184;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,0068489324795279975;Low Risk;Critical Tenure (Year 3-5)
0,98;0,96;5;183;3;1;0;medium;accounting;0;Balanced;0;1;0;1;0,006844663742809383;Low Risk;Critical Tenure (Year 3-5)
0,51;0,54;3;154;3;1;0;medium;IT;0;Balanced;0;1;0;1;0,006842247851286459;Low Risk;Critical Tenure (Year 3-5)
0,87;0,65;3;212;3;1;0;low;support;0;Balanced;0;1;0;2;0,006841853548422793;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,86;0,66;4;191;2;0;0;low;technical;0;Balanced;0;0;0;1;0,006835532779910799;Low Risk;Low Salary
0,78;0,63;4;181;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,006834584882931273;Low Risk;No clear risk factor
0,62;0,64;3;240;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,00683423652143353;Low Risk;No clear risk factor
0,94;0,59;4;241;2;0;0;low;technical;0;Balanced;0;0;0;1;0,006828072676657668;Low Risk;Low Salary
0,59;0,72;3;188;3;1;0;low;technical;0;Balanced;0;1;0;2;0,006812288337965941;Low Risk;Critical Tenure (Year 3-5) | Low Salary
0,86;0,65;4;243;2;0;0;low;technical;0;Balanced;0;0;0;1;0,006803998992021903;Low Risk;Low Salary
0,58;0,61;3;205;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,006803253514168872;Low Risk;No clear risk factor
0,54;0,9;3;164;3;0;0;high;technical;0;Balanced;0;1;0;1;0,0067971610528675865;Low Risk;Critical Tenure (Year 3-5)
0,86;0,59;3;215;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,006783531290701416;Low Risk;Critical Tenure (Year 3-5)
0,51;0,63;4;198;2;0;0;medium;management;0;Balanced;0;0;0;0;0,0067772645673623315;Low Risk;No clear risk factor
0,55;0,71;3;211;2;0;0;low;management;0;Balanced;0;0;0;1;0,006773828186678903;Low Risk;Low Salary
0,93;0,49;3;211;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,006772413654794659;Low Risk;No clear risk factor
0,64;0,64;3;263;3;0;0;high;marketing;0;Overworked;0;1;0;2;0,006764172152488036;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,55;0,66;3;164;2;0;0;low;technical;0;Balanced;0;0;0;1;0,006758713660967458;Low Risk;Low Salary
0,72;0,72;5;265;3;0;0;high;RandD;0;Overworked;0;1;0;2;0,00675120342715868;Low Risk;Critical Tenure (Year 3-5) | Overworked
0,86;0,59;4;189;2;0;0;low;IT;0;Balanced;0;0;0;1;0,006750084022557877;Low Risk;Low Salary
0,52;0,61;5;162;3;0;0;high;marketing;0;Balanced;0;1;0;1;0,006748254343264778;Low Risk;Critical Tenure (Year 3-5)
0,75;0,53;3;154;2;0;0;medium;sales;0;Balanced;0;0;0;0;0,006746838366309594;Low Risk;No clear risk factor
0,86;0,67;5;200;3;0;0;medium;RandD;0;Balanced;0;1;0;1;0,006736322562093106;Low Risk;Critical Tenure (Year 3-5)
0,92;0,6;5;236;3;1;1;medium;sales;0;Balanced;0;1;0;1;0,006731390801637213;Low Risk;Critical Tenure (Year 3-5)
0,87;0,48;4;133;2;0;0;medium;RandD;0;Underutilized;0;0;0;1;0,0067197169992635674;Low Risk;Underutilized
0,64;0,51;4;207;2;0;0;low;IT;0;Balanced;0;0;0;1;0,006718558664139892;Low Risk;Low Salary
0,64;0,62;4;145;3;1;0;low;sales;0;Underutilized;0;1;0;3;0,0067178930426404874;Low Risk;Critical Tenure (Year 3-5) | Underutilized | Low Salary
0,8;0,84;3;203;3;1;0;medium;accounting;0;Balanced;0;1;0;1;0,0067153029443440294;Low Risk;Critical Tenure (Year 3-5)
0,69;0,65;3;153;2;0;0;medium;marketing;0;Balanced;0;0;0;0;0,006714477071511033;Low Risk;No clear risk factor
0,99;0,71;4;212;2;0;0;medium;marketing;0;Balanced;0;0;0;0;0,006714264921894187;Low Risk;No clear risk factor
0,82;0,62;4;202;2;0;0;low;accounting;0;Balanced;0;0;0;1;0,006713993422614666;Low Risk;Low Salary
0,74;0,63;4;170;2;0;0;medium;IT;0;Balanced;0;0;0;0;0,006709240299485214;Low Risk;No clear risk factor
0,5;0,53;3;142;3;1;0;medium;product_mng;0;Underutilized;0;1;0;2;0,00670411068574968;Low Risk;Critical Tenure (Year 3-5) | Underutilized
0,85;0,65;4;162;2;0;0;medium;technical;0;Balanced;0;0;0;0;0,006704106416749975;Low Risk;No clear risk factor
0,59;0,51;4;184;2;0;0;low;marketing;0;Balanced;0;0;0;1;0,006701306591279861;Low Risk;Low Salary
0,62;0,57;3;174;2;0;0;low;sales;0;Balanced;0;0;0;1;0,006699708748532646;Low Risk;Low Salary
0,84;0,56;3;266;3;0;0;high;hr;0;Overworked;0;1;0;2;0,006699357328708396;Low Risk;Critical Tenure (Year 3-5) | Overworked
